Date,Ave.T,Max.T,Min.T,Prec(mm),Press(Hpa),Wind dir,Wind sp (km/h),Cloud.c
4/2/2016,15.4,19.4,11.5,0,1021.7,351,11,7
4/1/2016,17.6,21.8,13.3,0.4,1012.3,15,15,6
3/31/2016,15.9,23.8,8.1,0,1005,184,9,6
3/30/2016,16.2,22.8,9.6,0,1014.4,110,7,0
3/29/2016,15.5,22.8,8.2,0,1016.2,90,8,2
3/28/2016,15,22.9,7.1,0,1012.4,319,10,7
3/27/2016,13.3,22.1,4.5,0,1016.2,227,9,0
3/26/2016,11.6,19.6,3.5,0,1022.9,331,9,0
3/25/2016,8.3,14.7,2,0,1027.5,320,9,1
3/24/2016,8.4,14.8,2.1,0,1030.8,346,7,1
3/23/2016,10.3,14.9,5.8,0,1032.5,27,10,3
3/22/2016,12.9,15.2,10.7,0,1024.6,145,8,7
3/21/2016,11.2,19.6,2.9,0,1020.4,175,6,7
3/20/2016,10.8,19.1,2.5,0,1025.4,231,6,7
3/19/2016,11.6,15,8.2,0,1023.9,176,8,7
3/18/2016,14.3,22.2,6.5,0,1014.7,51,9,5
3/17/2016,11.2,17.8,4.5,0,1010.6,128,5,7
3/16/2016,7.3,17.3,-2.6,0,1015.1,165,7,5
3/15/2016,9.6,13.2,6,0,1017,193,8,7
3/14/2016,7.8,17,-1.4,0,1021,193,10,3
3/13/2016,6.8,12.9,0.8,0,1024.8,295,9,0
3/12/2016,4.2,9.9,-1.5,0,1019.2,89,7,7
3/11/2016,2.6,8.4,-3.1,0,1022.2,219,10,0
3/10/2016,3.1,7.5,-1.3,0,1029.3,323,9,0
3/9/2016,2.1,5.6,-1.4,0,1033.5,321,16,5
3/8/2016,2.9,6.4,-0.7,0,1032.1,5,15,5
3/7/2016,5.4,10.8,0,0,1025,2,17,1
3/6/2016,5.5,11,0.1,0,1016.9,47,6,7
3/5/2016,10.1,12.9,7.2,0,1019.9,356,9,6
3/4/2016,7.2,11.9,2.5,0,1018.7,33,11,8
3/3/2016,8.9,13.9,3.9,0,1013.9,69,6,7
3/2/2016,8.9,19.4,-1.5,0,1014.7,153,5,5
3/1/2016,3.4,10.7,-4,0,1021.5,31,7,4
2/29/2016,-1,3.6,-5.6,0,1031.4,210,7,6
2/28/2016,1.4,7.1,-4.4,0,1032.6,0,11,5
2/27/2016,3.2,8.8,-2.4,0.1,1025.8,105,8,5
2/26/2016,3.9,8.7,-0.9,0,1024.1,280,10,5
2/25/2016,1.4,7.3,-4.4,0,1031.8,257,10,6
2/24/2016,0.1,7.4,-7.1,0,1034.1,274,8,4
2/23/2016,0.5,3,-2.1,0,1038.8,350,11,0
2/22/2016,2.1,8.8,-4.5,0,1031.1,11,12,5
2/21/2016,-0.6,6.1,-7.2,0,1026,112,8,5
2/20/2016,1.4,4.5,-1.8,0,1028.9,246,7,0
2/19/2016,3.5,6.8,0.1,0,1031,354,14,6
2/18/2016,4.8,9.7,0,0,1022.7,19,9,3
2/17/2016,2.9,10,-4.3,0,1020.1,224,10,3
2/16/2016,2.4,8.7,-3.9,0,1023.9,33,11,0
2/15/2016,-1.2,5,-7.4,0,1024.2,295,12,0
2/14/2016,-3.2,0,-6.5,0,1031.7,320,15,0
2/13/2016,0.7,3.3,-2,0,1028.2,344,22,7
2/12/2016,5.3,10.7,0,8,1017.5,4,10,7
2/11/2016,3.4,6.4,0.3,2,1016.7,41,5,8
2/10/2016,2,9,-4.9,0,1017.6,70,5,6
2/9/2016,3.4,11.5,-4.7,0,1021.1,33,6,3
2/8/2016,3.4,11.7,-4.9,0,1017.5,22,11,3
2/7/2016,0.8,8.7,-7.1,0,1017.6,217,6,5
2/6/2016,-0.1,6.2,-6.4,0,1027.3,259,6,0
2/5/2016,0.5,3.4,-2.4,0,1031.1,360,15,1
2/4/2016,1.8,4.9,-1.4,0,1030.7,12,10,7
2/3/2016,-0.5,7.6,-8.5,0,1029.2,345,8,5
2/2/2016,-1.9,5.1,-9,0,1029.6,50,5,3
2/1/2016,-2,4.3,-8.4,0,1035,359,8,0
1/31/2016,-3.5,2.3,-9.3,0,1037.4,327,9,2
1/30/2016,-5.3,-2.4,-8.2,0,1036.9,17,8,7
1/29/2016,-4.8,-1.8,-7.9,0,1035.9,214,6,7
1/28/2016,-1,4,-6,0,1032,74,6,7
1/27/2016,-3.8,2.7,-10.2,0,1028.1,94,5,2
1/26/2016,-2.1,2.8,-7.1,0,1028.5,270,9,0
1/25/2016,-4,2.2,-10.1,0,1028.9,323,8,0
1/24/2016,-9.5,-3.9,-15.1,0,1037.2,328,9,4
1/23/2016,-14.1,-12.9,-15.2,0,1044.4,347,19,2
1/22/2016,-8.4,-5.9,-10.9,0,1044.3,351,15,5
1/21/2016,-5,-2.8,-7.2,0,1035.8,52,9,7
1/20/2016,-6.1,-2.9,-9.3,0,1034.7,67,9,7
1/19/2016,-7.5,-1.2,-13.7,0,1033.1,189,8,3
1/18/2016,-8.2,-4.7,-11.6,0,1029,11,9,0
1/17/2016,-5,-3.1,-7,0,1026.9,352,12,0
1/16/2016,-3.1,-1.9,-4.4,0.1,1024.5,91,6,8
1/15/2016,-1.9,4.5,-8.3,0,1019.3,57,5,6
1/14/2016,-1.7,4.9,-8.3,0,1019.9,218,4,2
1/13/2016,-2,2.5,-6.5,0,1023.7,216,5,6
1/12/2016,-4.8,-0.1,-9.6,0,1029.9,357,9,2
1/11/2016,-4,-1.4,-6.6,0,1036.2,360,11,2
1/10/2016,-2.3,1.3,-5.9,0,1033.6,67,8,6
1/9/2016,-1.4,5.5,-8.3,0,1025.7,12,5,1
1/8/2016,-1.1,2.2,-4.4,0,1027.6,69,8,0
1/7/2016,-1.8,2,-5.5,0,1030.1,349,9,0
1/6/2016,-2.1,4.1,-8.3,0,1032.6,357,13,0
1/5/2016,-2.4,0.9,-5.7,0,1030.2,252,7,1
1/4/2016,-1.1,2.4,-4.6,0,1030.9,9,13,6
1/3/2016,-0.2,3.2,-3.6,0,1025.2,306,6,7
1/2/2016,1.2,8,-5.5,0,1020.6,79,6,5
1/1/2016,0.4,5.7,-4.9,0,1022.2,108,3,7
12/31/2015,-0.5,5.3,-6.3,0,1030.7,63,5,5
12/30/2015,1.2,6.4,-3.9,0,1032.5,342,9,1
12/29/2015,-0.9,3.4,-5.2,0,1028.3,44,5,7
12/28/2015,-2.3,3.6,-8.2,0,1033.9,125,5,6
12/27/2015,-3.9,-2.6,-5.2,2,1038.3,189,5,8
12/26/2015,-2.4,0.2,-4.9,2,1031.5,146,7,7
12/25/2015,-4.4,-3,-5.8,2,1018,185,6,8
12/24/2015,0.5,3.5,-2.6,0,1026.4,182,4,5
12/23/2015,2,7,-2.9,0,1026.9,76,5,7
12/22/2015,-1.9,0.9,-4.7,0,1027.6,67,5,7
12/21/2015,0.1,5.5,-5.2,0,1028.3,75,5,5
12/20/2015,0,3.1,-3.1,0,1025.9,110,3,7
12/19/2015,-0.5,4.6,-5.5,0,1033.1,110,5,7
12/18/2015,0.5,7.1,-6.1,0,1035.9,56,7,0
12/17/2015,-2,3.6,-7.7,0,1032,258,6,0
12/16/2015,-0.1,1.8,-2,0,1033,359,10,1
12/15/2015,1.9,3.8,-0.1,0,1028.1,324,14,2
12/14/2015,2.1,3.9,0.3,0,1023.7,280,9,6
12/13/2015,1.1,4.5,-2.3,1.8,1026.6,194,4,7
12/12/2015,1.8,5.5,-1.9,0,1026.6,159,4,7
12/11/2015,1.8,6.6,-3.1,0,1028.5,204,5,4
12/10/2015,4.3,9.6,-0.9,0,1027.6,22,10,0
12/9/2015,3.2,4.9,1.5,0,1024.4,76,5,7
12/8/2015,0.7,2.6,-1.2,2,1029.3,44,4,8
12/7/2015,2.6,5.3,0,0,1032.8,71,5,7
12/6/2015,2.1,6.7,-2.5,0,1030.7,67,5,7
12/5/2015,2.5,9,-3.9,0,1030.6,137,6,2
12/4/2015,2.2,6.9,-2.5,0,1026.5,241,6,0
12/3/2015,0.8,2.5,-0.9,0,1026.1,342,16,4
12/2/2015,1.4,5.6,-2.8,0,1020.9,312,17,3
12/1/2015,1.2,3.5,-1.1,0,1020,248,7,8
11/30/2015,-0.8,2.7,-4.2,0,1023.8,54,5,7
11/29/2015,1.7,7,-3.6,0,1026.9,189,4,6
11/28/2015,-1.2,0.7,-3.2,2,1029.1,62,5,8
11/27/2015,-4,-1.4,-6.7,0,1026.5,85,5,7
11/26/2015,-5,-1.3,-8.7,0,1030.9,259,9,0
11/25/2015,-3.9,-0.9,-6.8,0,1032.5,343,17,4
11/24/2015,-4.7,-3.4,-5.9,2,1036.7,167,7,8
11/23/2015,-1.9,0.1,-3.8,0,1040.2,31,9,7
11/22/2015,-1.6,0.5,-3.8,6.7,1036.8,78,7,8
11/21/2015,0.8,1.6,0,2.4,1033.9,73,7,8
11/20/2015,0.8,1.4,0.1,3,1028.8,67,7,8
11/19/2015,3.1,5.1,1.2,3.9,1026.6,101,9,8
11/18/2015,3.9,5.2,2.6,2,1026.6,208,7,8
11/17/2015,5.5,9.9,1.1,0,1028.5,156,9,8
11/16/2015,7.9,9.7,6.1,0,1021.4,269,5,7
11/15/2015,9.3,12.6,6.1,0.9,1021.8,63,6,7
11/14/2015,8.5,10.2,6.8,0,1017.1,215,5,8
11/13/2015,7.7,9.9,5.4,0,1020.3,213,3,8
11/12/2015,7,7.9,6.2,0,1028.5,193,5,8
11/11/2015,6.7,7.6,5.8,0,1031.6,113,5,8
11/10/2015,6,6.3,5.7,2,1030,192,4,8
11/9/2015,4.7,6.8,2.6,0,1028.6,230,5,8
11/8/2015,5.2,7.3,3.2,0,1025.9,235,5,7
11/7/2015,2.9,5,0.7,2,1027.2,35,9,8
11/6/2015,2.4,3.9,0.8,7.2,1030.3,27,10,8
11/5/2015,8.6,12.3,4.9,5.9,1031.1,39,10,8
11/4/2015,11.2,16.2,6.1,2,1024,33,5,7
11/3/2015,10.8,18.5,3,0,1022.8,142,6,6
11/2/2015,11.1,20.1,2.1,0,1021.7,206,4,0
11/1/2015,10,17.5,2.5,0,1022.4,203,5,2
10/31/2015,8.2,16.2,0.3,0,1029.3,230,5,3
10/30/2015,7.2,14.1,0.3,0,1031.6,220,6,0
10/29/2015,9.4,13.7,5.2,0,1028.8,336,9,0
10/28/2015,10.9,16,5.9,0,1024.1,343,10,4
10/27/2015,11.2,17.1,5.3,0,1017.9,289,7,3
10/26/2015,11.4,15,7.9,0,1017.9,275,11,5
10/25/2015,11.9,14.5,9.3,4.8,1025.1,169,6,7
10/24/2015,13.2,18.6,7.9,0,1027.7,160,6,7
10/23/2015,13.8,18.9,8.6,0,1018.3,207,6,3
10/22/2015,9.7,11.1,8.3,0.7,1023,325,4,8
10/21/2015,10,10.5,9.5,8.9,1025.5,82,5,8
10/20/2015,12.9,14.4,11.5,1.6,1019,39,8,8
10/19/2015,14.2,19,9.5,0,1015.9,119,6,3
10/18/2015,15.9,18.5,13.4,0,1023.7,168,6,7
10/17/2015,17.2,22.4,12.1,0,1018.7,40,6,6
10/16/2015,18.4,24.9,11.8,0,1017.4,18,5,7
10/15/2015,18.1,25.3,10.8,0,1017.2,122,5,5
10/14/2015,17.1,21.8,12.4,0,1017.2,50,7,7
10/13/2015,17.8,27.4,8.2,0,1019.1,25,5,2
10/12/2015,17,25.7,8.3,0,1020.6,282,5,0
10/11/2015,17.6,22.1,13,0,1019.1,342,9,5
10/10/2015,13.2,16.6,9.8,0,1016.8,309,14,5
10/9/2015,14.3,20.6,8.1,0,1012.4,329,13,2
10/8/2015,17.2,19.5,14.9,0,1017.5,287,9,0
10/7/2015,21.1,25.4,16.9,0,1015.7,317,9,7
10/6/2015,19.6,25.1,14.1,0,1015.7,170,4,7
10/5/2015,19.1,24.4,13.8,0,1017.5,95,4,7
10/4/2015,18.7,24.7,12.7,0,1021.7,82,5,7
10/3/2015,17.9,24.7,11.1,0,1021.6,163,8,3
10/2/2015,17.9,26.1,9.7,0,1012.6,261,8,0
10/1/2015,18.2,22.3,14.2,0,1013.1,281,10,0
9/30/2015,16.7,19.7,13.7,7.6,1015.4,227,9,7
9/29/2015,15.4,16.7,14.2,9.7,1027.9,31,5,8
9/28/2015,18.6,20.1,17,2,1025.3,58,6,8
9/27/2015,21.9,28.6,15.3,0.4,1015.7,31,6,5
9/26/2015,20,27.3,12.7,0,1013.2,206,8,1
9/25/2015,20.4,26.4,14.5,0,1012,5,6,0
9/24/2015,22.4,25.7,19.1,3.5,1009.5,17,7,7
9/23/2015,21,26.8,15.2,0,1009.3,72,5,4
9/22/2015,22.2,26,18.5,2,1009.3,107,8,7
9/21/2015,22.3,27.8,16.8,0,1010.9,170,6,7
9/20/2015,22.9,27.3,18.5,0,1012.3,199,8,7
9/19/2015,22.6,28.7,16.4,0,1015.9,210,5,4
9/18/2015,25.2,30.2,20.3,0,1016.8,18,5,3
9/17/2015,22.1,27.5,16.8,0.6,1016.5,195,7,7
9/16/2015,20.8,26.6,14.9,0,1017.8,210,5,7
9/15/2015,20.6,26.4,14.9,0,1019,148,4,7
9/14/2015,21.1,26.6,15.6,0,1019.4,157,5,7
9/13/2015,21.4,29.6,13.1,0,1016.1,222,7,0
9/12/2015,20.2,26.1,14.4,0,1016.8,258,11,0
9/11/2015,18.6,23.6,13.7,6.3,1016.3,338,9,6
9/10/2015,17.1,19.9,14.3,4,1020.2,354,6,8
9/9/2015,23.1,25.4,20.7,1,1020.6,31,7,7
9/8/2015,21.9,27,16.7,2,1015.6,96,5,7
9/7/2015,22.7,29,16.4,0,1013.6,214,6,6
9/6/2015,22.5,27.9,17.1,0,1013.1,217,5,5
9/5/2015,18.8,20.6,17,2.7,1011.6,48,8,8
9/4/2015,21.8,23.8,19.7,44.4,1011.4,107,8,8
9/3/2015,25.6,31.6,19.7,0,1013.6,121,7,5
9/2/2015,25.2,30.9,19.6,0,1012.9,14,6,3
9/1/2015,21.2,23.8,18.7,2.2,1012.9,22,7,8
8/31/2015,21.2,23.1,19.3,13.2,1012.7,27,6,8
8/30/2015,22.1,24.3,19.8,26.5,1012.1,37,6,8
8/29/2015,25.2,30.4,20,0.3,1009.3,144,8,7
8/28/2015,27.3,33.6,21,4,1007.4,159,7,5
8/27/2015,26.9,31.9,22,0,1008.7,218,7,5
8/26/2015,26.9,32.2,21.6,2,1009,57,7,6
8/25/2015,26.8,31.5,22.1,0,1009.7,33,6,7
8/24/2015,25.1,29.7,20.6,2,1010.6,63,5,7
8/23/2015,25.1,28.6,21.7,1.5,1010,51,6,7
8/22/2015,27.4,32.8,22,2,1006.1,44,10,5
8/21/2015,27.4,33.4,21.5,0,1004.5,54,7,0
8/20/2015,27.1,33.6,20.5,2,1007,10,8,6
8/19/2015,25.8,29.4,22.1,0.1,1010.4,129,6,7
8/18/2015,26.8,29.6,24,0.8,1010.6,210,9,7
8/17/2015,28.7,33.8,23.6,0.3,1006.9,188,6,7
8/16/2015,28.6,34.9,22.4,0,1004.9,190,7,1
8/15/2015,28.8,35.4,22.1,0,1005,101,8,0
8/14/2015,29,32.6,25.4,0,1003.4,360,6,7
8/13/2015,29.3,34.6,24,0,1002.6,208,9,7
8/12/2015,29.8,35.5,24.1,0,1005.3,196,9,7
8/11/2015,30,34.4,25.6,0,1007.6,214,6,7
8/10/2015,30.1,35.4,24.7,0,1009,74,8,2
8/9/2015,28.6,33.9,23.2,0,1009.9,220,5,6
8/8/2015,25.7,31.2,20.2,0,1011.9,166,7,7
8/7/2015,25.9,31.3,20.6,8.7,1012.8,77,8,7
8/6/2015,26.4,30.9,22,0,1008,129,6,7
8/5/2015,27.3,31.7,22.9,0,1003.3,159,7,7
8/4/2015,25.9,33,18.7,0,1001.1,195,7,4
8/3/2015,27.1,30,24.3,0.2,1001.6,10,5,7
8/2/2015,26.8,30.5,23,0,1002.1,53,5,7
8/1/2015,25.8,27,24.5,32.8,1005.4,179,5,7
7/31/2015,26,29.7,22.3,0,1007.2,190,6,7
7/30/2015,25.7,28.4,23,1.8,1005.5,46,9,7
7/29/2015,28.9,32.2,25.6,1.2,1001.1,214,7,7
7/28/2015,27.6,31.8,23.4,2,1001.9,152,5,7
7/27/2015,28.8,33.6,23.9,28.8,1003.6,141,9,7
7/26/2015,29.6,35.2,24,2,1004.1,36,5,7
7/25/2015,27.9,33.2,22.7,0,1000.5,204,8,7
7/24/2015,28.2,32.9,23.5,0,1001,178,5,7
7/23/2015,26.6,31.3,21.8,0,1003,160,5,7
7/22/2015,26.2,31.3,21.2,3.9,1004,180,5,7
7/21/2015,26.6,30.1,23.1,2,1004.6,187,6,7
7/20/2015,26.3,30,22.6,0,1006.6,136,7,7
7/19/2015,25.3,29.3,21.3,1.1,1007.8,39,6,8
7/18/2015,24.7,28.6,20.8,31.7,1006.5,53,5,7
7/17/2015,24,27,21,27.8,1006.4,26,7,7
7/16/2015,23.7,26.2,21.2,2,1007.2,34,10,7
7/15/2015,28.2,30.5,25.9,8.3,1006,18,9,7
7/14/2015,29.6,34.6,24.6,0.1,1003.5,63,6,6
7/13/2015,32.6,38.9,26.3,0.2,999,115,8,5
7/12/2015,31.5,38.7,24.3,0,997.7,28,9,7
7/11/2015,29.1,34.4,23.9,0,1005.4,163,7,7
7/10/2015,28.1,33.2,22.9,0,1009.3,120,9,7
7/9/2015,28.4,33.9,23,0,1012,135,9,7
7/8/2015,27.8,33.4,22.1,0,1010.6,137,9,7
7/7/2015,26.8,32.8,20.7,0,1008.7,164,9,7
7/6/2015,25.8,31.2,20.3,0,1009.8,159,8,7
7/5/2015,23.8,29.9,17.7,0,1009.8,103,6,7
7/4/2015,22.9,26.2,19.6,1.3,1009.6,98,5,7
7/3/2015,24.7,31.4,18,0,1008.8,153,7,5
7/2/2015,26,34.4,17.6,0,1003.4,11,8,2
7/1/2015,25.9,34.5,17.4,1.1,998.8,354,9,3
6/30/2015,22.9,27.3,18.4,0.4,1000,237,10,3
6/29/2015,23.8,27.8,19.8,0.9,1006,22,8,7
6/28/2015,28.1,32.8,23.3,0,1004.6,106,8,7
6/27/2015,25.6,29.8,21.5,0,1005.8,87,6,7
6/26/2015,25,29.4,20.6,2,1001.2,40,6,8
6/25/2015,25.4,27.9,22.9,7.1,1000.3,119,7,7
6/24/2015,25.4,26.9,24,2,1004.4,130,7,8
6/23/2015,26.9,32,21.8,0,1006.3,177,9,7
6/22/2015,26.4,31.5,21.4,0.3,1005.8,133,8,7
6/21/2015,26.5,32.1,20.9,0,1006.8,178,8,7
6/20/2015,24.3,31,17.6,0,1010.5,152,7,5
6/19/2015,20.9,24.8,17,1.5,1011.2,53,8,5
6/18/2015,26.1,33,19.1,1.1,1005.6,5,9,3
6/17/2015,28.6,34.4,22.7,12.1,1003.5,2,6,6
6/16/2015,28.1,33.9,22.2,0,1002.8,332,8,7
6/15/2015,26.8,32.1,21.5,0,1005.2,183,7,6
6/14/2015,25.4,32.7,18.2,0,1007.8,102,8,4
6/13/2015,23.6,28.3,19,2,1006.4,75,9,7
6/12/2015,23.4,29,17.9,0.4,998.5,321,13,5
6/11/2015,22.9,29.4,16.4,0,997,283,13,6
6/10/2015,21.4,24.3,18.6,8.7,998.8,93,6,7
6/9/2015,24.6,29.5,19.7,4.1,1000.9,62,12,7
6/8/2015,22.9,31.1,14.6,0.3,1003.1,298,6,4
6/7/2015,22.4,29.5,15.2,0.1,1008,192,5,6
6/6/2015,25.1,29.2,21.1,0.7,1003.5,42,7,6
6/5/2015,23.9,32.3,15.4,2,998.5,72,9,6
6/4/2015,21,24,18,4.5,1002,198,7,7
6/3/2015,24.6,31.8,17.3,2,1010.5,222,9,7
6/2/2015,27.3,33.2,21.4,0,1010.5,10,12,6
6/1/2015,28.1,33.1,23,2,1001.8,102,8,7
5/31/2015,26.4,33.2,19.5,0,999.5,206,11,6
5/30/2015,24.1,30.3,17.8,0,1005.7,155,11,7
5/29/2015,24.9,29.8,20,2,1006.1,154,6,7
5/28/2015,25.7,29.5,21.9,0.8,1004.1,193,8,7
5/27/2015,26.3,31.6,21,0,1004.1,180,9,7
5/26/2015,26.9,33.5,20.4,0,1005.1,210,12,6
5/25/2015,26.8,33.2,20.3,0,1005.7,204,10,4
5/24/2015,25.6,32.1,19.1,0,1005.5,203,11,6
5/23/2015,23.7,31.1,16.3,0,1007.4,189,8,6
5/22/2015,22.2,29.6,14.9,0,1008.7,166,7,5
5/21/2015,22.8,28.5,17.1,0,1010.9,213,16,7
5/20/2015,24.1,29.7,18.5,0,1014.3,273,11,3
5/19/2015,22.8,26.8,18.7,0,1010.3,345,15,1
5/18/2015,23.6,28,19.2,0,1003.2,327,12,1
5/17/2015,23.2,28.2,18.3,0.2,997.7,229,8,7
5/16/2015,19.9,29,10.9,0,1006.2,210,13,4
5/15/2015,21.9,24.7,19,2,1014.2,243,11,3
5/14/2015,22.6,26.3,18.8,0,1009.4,4,8,6
5/13/2015,22.1,32.4,11.9,0,996.9,10,10,6
5/12/2015,19.2,27.7,10.8,0,994.2,220,7,5
5/11/2015,13.8,18.7,8.9,2,1003,280,10,7
5/10/2015,10.4,12.4,8.5,24.8,1014.4,347,6,8
5/9/2015,13.4,15,11.9,2,1017.4,83,6,7
5/8/2015,18.9,23.9,14,2,1011.6,111,9,6
5/7/2015,16.9,24,9.7,0,1010.5,240,9,4
5/6/2015,18.4,21.9,14.9,0,1011.5,180,7,7
5/5/2015,19.9,27.6,12.1,0,1006.5,359,10,7
5/4/2015,18.4,23.2,13.5,0,1011.2,219,14,1
5/3/2015,19.6,23.8,15.3,0,1015.6,339,14,4
5/2/2015,19.1,24.2,14,0,1009.9,200,7,7
5/1/2015,20.7,26.5,14.9,9.2,1009.7,34,10,7
4/30/2015,23,29.6,16.4,0,1009.7,177,9,3
4/29/2015,20.2,26.8,13.6,0,1011.8,195,9,6
4/28/2015,20.9,25.1,16.7,0,1012.7,172,6,7
4/27/2015,22.9,28.3,17.5,0.9,1004.9,127,6,7
4/26/2015,23.4,30.9,15.8,0,1008.2,197,10,6
4/25/2015,21.1,31.7,10.6,0,1012.4,197,10,1
4/24/2015,17.3,25.9,8.7,0,1018.6,216,10,4
4/23/2015,20.8,28.7,12.9,0,1017.5,9,6,5
4/22/2015,17.1,25.6,8.5,0,1015,213,14,3
4/21/2015,18.9,27.4,10.5,0,1012.3,264,8,4
4/20/2015,14.3,22.3,6.3,0,1012.7,210,13,3
4/19/2015,17.6,21.5,13.7,0,1015.3,251,12,7
4/18/2015,17.9,21.8,14.1,2,1011.4,54,6,8
4/17/2015,17.4,25.7,9.1,0,1008.8,196,9,6
4/16/2015,16.9,21.2,12.7,0,1011.2,253,14,2
4/15/2015,17.4,25.4,9.3,0,1002.4,288,14,7
4/14/2015,15.2,25.8,4.5,0,1004.6,240,9,2
4/13/2015,11.4,18.4,4.4,0,1019.8,234,7,0
4/12/2015,8.8,11.6,6.1,0.3,1027.5,17,23,7
4/11/2015,14.7,18.7,10.6,16.2,1020.7,75,12,7
4/10/2015,14,21.5,6.5,2,1018.8,84,10,7
4/9/2015,11.2,18,4.3,0,1019.7,205,9,7
4/8/2015,8.6,13.4,3.8,0,1022.9,184,10,7
4/7/2015,8,13,2.9,0,1029.4,188,8,0
4/6/2015,8.1,11.7,4.5,0,1031.5,62,10,7
4/5/2015,13.9,17.3,10.6,0,1022.1,360,19,7
4/4/2015,12.1,16.7,7.4,0,1012.9,197,7,7
4/3/2015,11.5,16.2,6.8,0,1013,180,8,5
4/2/2015,9.8,15.2,4.4,0.4,1003,351,8,6
4/1/2015,9.7,13.1,6.2,16.7,1016.4,270,7,7
3/31/2015,12.7,15.2,10.1,6.7,1018.8,76,6,8
3/30/2015,18.1,22.6,13.6,1,1008.5,114,8,7
3/29/2015,16.1,23.8,8.5,0,1012.2,164,11,7
3/28/2015,16.9,23.8,9.9,0,1014.2,333,11,5
3/27/2015,14,20.4,7.6,0,1016.9,205,11,7
3/26/2015,13.8,20.9,6.7,0,1027,216,12,0
3/25/2015,11.2,18.8,3.6,0,1030.3,184,9,3
3/24/2015,9.8,16.7,3,0,1031.2,110,9,0
3/23/2015,9,18.8,-0.8,0,1029.4,220,9,0
3/22/2015,10.2,14.2,6.3,0,1029.2,224,11,3
3/21/2015,14.6,19.2,10,0,1020.5,327,14,0
3/20/2015,13.7,20.1,7.3,0,1016.7,258,7,4
3/19/2015,11.1,19.6,2.6,0,1017.5,315,6,7
3/18/2015,9.6,13.5,5.6,0,1015.5,202,7,6
3/17/2015,11.3,15.9,6.8,0,1020.1,163,9,7
3/16/2015,10.6,14.6,6.6,0,1013.1,67,6,7
3/15/2015,8.7,17.2,0.2,0,1015.2,189,9,6
3/14/2015,6.2,11.9,0.5,0,1018.9,64,6,7
3/13/2015,5.3,13.4,-2.7,0,1023.5,81,8,3
3/12/2015,5.5,13,-2,0,1017.2,99,7,6
3/11/2015,3.5,11,-4,0,1021.7,172,9,0
3/10/2015,1.1,8.3,-6.2,0,1027.2,203,7,1
3/9/2015,1.1,4.6,-2.3,0,1036.7,357,11,0
3/8/2015,7,12.1,2,0,1026.4,12,14,5
3/7/2015,6,12.5,-0.6,0,1019,67,7,6
3/6/2015,3.5,10.1,-3.2,0,1018,133,6,1
3/5/2015,1.9,8.3,-4.6,0,1024.2,199,11,6
3/4/2015,-0.5,6.3,-7.3,0,1028.5,228,7,5
3/3/2015,2.2,5.8,-1.3,0,1026.6,332,15,0
3/2/2015,5.8,14.7,-3,0,1013.5,357,14,5
3/1/2015,4.3,12.4,-3.7,0,1017.6,219,9,0
2/28/2015,1.1,4.8,-2.5,1.1,1025.2,228,9,8
2/27/2015,0,2.4,-2.4,0.8,1032.6,167,9,7
2/26/2015,1.9,6.2,-2.5,0,1028.4,7,12,0
2/25/2015,3,6.9,-1,0,1021.9,5,15,2
2/24/2015,1.2,6.7,-4.2,0,1015.4,72,6,5
2/23/2015,-0.1,5.9,-6.1,0,1019.4,135,8,2
2/22/2015,0,4.2,-4.2,0,1023.2,311,10,0
2/21/2015,2.2,4.5,0,0,1019.8,292,17,7
2/20/2015,0.3,0.9,-0.2,5,1020.1,189,4,8
2/19/2015,1.2,5.5,-3,4.3,1027.1,174,7,8
2/18/2015,4.3,10.9,-2.2,0,1031.1,123,9,0
2/17/2015,6.2,10.5,1.9,0,1026.4,26,8,4
2/16/2015,4.5,12,-3,0,1019.2,15,10,3
2/15/2015,2.6,6.7,-1.5,0,1019.4,205,5,7
2/14/2015,4.3,10.7,-2.1,0,1014,44,6,5
2/13/2015,2,9.6,-5.6,0,1015.6,71,5,3
2/12/2015,1.9,7.9,-4,0,1020.2,154,6,7
2/11/2015,4,10.2,-2.1,0,1017.9,40,8,0
2/10/2015,3.4,13.3,-6.6,0,1015.6,321,6,6
2/9/2015,-1.6,6.1,-9.2,0,1024.8,193,7,0
2/8/2015,-3.7,1.8,-9.2,0,1034.8,217,9,1
2/7/2015,2.1,5.3,-1.1,0,1034.1,15,15,4
2/6/2015,2.4,9.8,-5,0,1022.8,252,8,7
2/5/2015,3,7.4,-1.4,0,1029.4,274,7,0
2/4/2015,2.6,6.9,-1.6,0,1032.6,354,16,4
2/3/2015,2,8.6,-4.6,0,1032,316,11,6
2/2/2015,-1.2,4.2,-6.7,2,1033,206,6,7
2/1/2015,-2.8,2.9,-8.4,0,1034.5,220,5,7
1/31/2015,-1.5,3.9,-6.9,0,1037.6,237,6,3
1/30/2015,-0.5,3.2,-4.1,0,1037.6,354,11,0
1/29/2015,0.1,4.2,-4,0,1031.1,331,10,3
1/28/2015,-2.2,1.1,-5.6,2,1032.9,157,7,4
1/27/2015,-2.5,1.3,-6.4,0,1036.5,17,9,0
1/26/2015,0.2,5.2,-4.7,0,1033.2,2,15,7
1/25/2015,0.5,3.4,-2.5,0,1024.5,223,6,7
1/24/2015,0.6,3.9,-2.8,2,1027.5,152,6,7
